"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_COB_58","C2021_COB_58_NAME","C2021_COB_58_CODE","C2021_COB_58_TYPE","C2021_COB_58_TYPECODE","C2021_COB_58_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"650117200","Thurrock","E06000034","2022 local authorities: counties",155,79,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117200d31d20100",79,174
"2021","2021","2021","date",0,0,"650117201","Cambridgeshire","E10000003","2022 local authorities: counties",155,80,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",875,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117201d31d20100",80,174
"2021","2021","2021","date",0,0,"650117202","Essex","E10000012","2022 local authorities: counties",155,81,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",991,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117202d31d20100",81,174
"2021","2021","2021","date",0,0,"650117203","Hertfordshire","E10000015","2022 local authorities: counties",155,82,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",2199,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117203d31d20100",82,174
"2021","2021","2021","date",0,0,"650117204","Norfolk","E10000020","2022 local authorities: counties",155,83,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",362,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117204d31d20100",83,174
"2021","2021","2021","date",0,0,"650117205","Suffolk","E10000029","2022 local authorities: counties",155,84,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",362,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117205d31d20100",84,174
"2021","2021","2021","date",0,0,"650117206","Camden","E09000007","2022 local authorities: counties",155,85,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1943,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117206d31d20100",85,174
"2021","2021","2021","date",0,0,"650117207","City of London","E09000001","2022 local authorities: counties",155,86,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117207d31d20100",86,174
"2021","2021","2021","date",0,0,"650117208","Hackney","E09000012","2022 local authorities: counties",155,87,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",381,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117208d31d20100",87,174
"2021","2021","2021","date",0,0,"650117209","Hammersmith and Fulham","E09000013","2022 local authorities: counties",155,88,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1635,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117209d31d20100",88,174
"2021","2021","2021","date",0,0,"650117210","Haringey","E09000014","2022 local authorities: counties",155,89,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",980,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117210d31d20100",89,174
"2021","2021","2021","date",0,0,"650117211","Islington","E09000019","2022 local authorities: counties",155,90,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",855,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117211d31d20100",90,174
"2021","2021","2021","date",0,0,"650117212","Kensington and Chelsea","E09000020","2022 local authorities: counties",155,91,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1841,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117212d31d20100",91,174
"2021","2021","2021","date",0,0,"650117213","Lambeth","E09000022","2022 local authorities: counties",155,92,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",521,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117213d31d20100",92,174
"2021","2021","2021","date",0,0,"650117214","Lewisham","E09000023","2022 local authorities: counties",155,93,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",449,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117214d31d20100",93,174
"2021","2021","2021","date",0,0,"650117215","Newham","E09000025","2022 local authorities: counties",155,94,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",356,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117215d31d20100",94,174
"2021","2021","2021","date",0,0,"650117216","Southwark","E09000028","2022 local authorities: counties",155,95,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",639,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117216d31d20100",95,174
"2021","2021","2021","date",0,0,"650117217","Tower Hamlets","E09000030","2022 local authorities: counties",155,96,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",503,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117217d31d20100",96,174
"2021","2021","2021","date",0,0,"650117218","Wandsworth","E09000032","2022 local authorities: counties",155,97,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1103,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117218d31d20100",97,174
"2021","2021","2021","date",0,0,"650117219","Westminster","E09000033","2022 local authorities: counties",155,98,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",2458,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117219d31d20100",98,174
"2021","2021","2021","date",0,0,"650117220","Barking and Dagenham","E09000002","2022 local authorities: counties",155,99,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",215,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117220d31d20100",99,174
"2021","2021","2021","date",0,0,"650117221","Barnet","E09000003","2022 local authorities: counties",155,100,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",11227,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117221d31d20100",100,174
"2021","2021","2021","date",0,0,"650117222","Bexley","E09000004","2022 local authorities: counties",155,101,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",178,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117222d31d20100",101,174
"2021","2021","2021","date",0,0,"650117223","Brent","E09000005","2022 local authorities: counties",155,102,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",2192,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117223d31d20100",102,174
"2021","2021","2021","date",0,0,"650117224","Bromley","E09000006","2022 local authorities: counties",155,103,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",604,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117224d31d20100",103,174
"2021","2021","2021","date",0,0,"650117225","Croydon","E09000008","2022 local authorities: counties",155,104,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",902,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117225d31d20100",104,174
"2021","2021","2021","date",0,0,"650117226","Ealing","E09000009","2022 local authorities: counties",155,105,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",3796,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117226d31d20100",105,174
"2021","2021","2021","date",0,0,"650117227","Enfield","E09000010","2022 local authorities: counties",155,106,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1710,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117227d31d20100",106,174
"2021","2021","2021","date",0,0,"650117228","Greenwich","E09000011","2022 local authorities: counties",155,107,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",314,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117228d31d20100",107,174
"2021","2021","2021","date",0,0,"650117229","Harrow","E09000015","2022 local authorities: counties",155,108,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1331,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117229d31d20100",108,174
"2021","2021","2021","date",0,0,"650117230","Havering","E09000016","2022 local authorities: counties",155,109,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",229,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117230d31d20100",109,174
"2021","2021","2021","date",0,0,"650117231","Hillingdon","E09000017","2022 local authorities: counties",155,110,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1126,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117231d31d20100",110,174
"2021","2021","2021","date",0,0,"650117232","Hounslow","E09000018","2022 local authorities: counties",155,111,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1491,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117232d31d20100",111,174
"2021","2021","2021","date",0,0,"650117233","Kingston upon Thames","E09000021","2022 local authorities: counties",155,112,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1298,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117233d31d20100",112,174
"2021","2021","2021","date",0,0,"650117234","Merton","E09000024","2022 local authorities: counties",155,113,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",712,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117234d31d20100",113,174
"2021","2021","2021","date",0,0,"650117235","Redbridge","E09000026","2022 local authorities: counties",155,114,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",417,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117235d31d20100",114,174
"2021","2021","2021","date",0,0,"650117236","Richmond upon Thames","E09000027","2022 local authorities: counties",155,115,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1389,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117236d31d20100",115,174
"2021","2021","2021","date",0,0,"650117237","Sutton","E09000029","2022 local authorities: counties",155,116,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",667,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117237d31d20100",116,174
"2021","2021","2021","date",0,0,"650117238","Waltham Forest","E09000031","2022 local authorities: counties",155,117,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",351,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117238d31d20100",117,174
"2021","2021","2021","date",0,0,"650117239","Bracknell Forest","E06000036","2022 local authorities: counties",155,118,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117239d31d20100",118,174
"2021","2021","2021","date",0,0,"650117240","Brighton and Hove","E06000043","2022 local authorities: counties",155,119,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1176,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117240d31d20100",119,174
"2021","2021","2021","date",0,0,"650117241","Isle of Wight","E06000046","2022 local authorities: counties",155,120,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117241d31d20100",120,174
"2021","2021","2021","date",0,0,"650117242","Medway","E06000035","2022 local authorities: counties",155,121,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",125,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117242d31d20100",121,174
"2021","2021","2021","date",0,0,"650117243","Milton Keynes","E06000042","2022 local authorities: counties",155,122,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",456,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117243d31d20100",122,174
"2021","2021","2021","date",0,0,"650117244","Portsmouth","E06000044","2022 local authorities: counties",155,123,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",415,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117244d31d20100",123,174
"2021","2021","2021","date",0,0,"650117245","Reading","E06000038","2022 local authorities: counties",155,124,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",328,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117245d31d20100",124,174
"2021","2021","2021","date",0,0,"650117246","Slough","E06000039","2022 local authorities: counties",155,125,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",139,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117246d31d20100",125,174
"2021","2021","2021","date",0,0,"650117247","Southampton","E06000045","2022 local authorities: counties",155,126,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",782,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117247d31d20100",126,174
"2021","2021","2021","date",0,0,"650117248","West Berkshire","E06000037","2022 local authorities: counties",155,127,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",99,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117248d31d20100",127,174
"2021","2021","2021","date",0,0,"650117249","Windsor and Maidenhead","E06000040","2022 local authorities: counties",155,128,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",285,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117249d31d20100",128,174
"2021","2021","2021","date",0,0,"650117250","Wokingham","E06000041","2022 local authorities: counties",155,129,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",216,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117250d31d20100",129,174
"2021","2021","2021","date",0,0,"650117251","Buckinghamshire","E06000060","2022 local authorities: counties",155,130,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",599,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117251d31d20100",130,174
"2021","2021","2021","date",0,0,"650117252","East Sussex","E10000011","2022 local authorities: counties",155,131,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",674,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117252d31d20100",131,174
"2021","2021","2021","date",0,0,"650117253","Hampshire","E10000014","2022 local authorities: counties",155,132,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",743,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117253d31d20100",132,174
"2021","2021","2021","date",0,0,"650117254","Kent","E10000016","2022 local authorities: counties",155,133,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1092,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117254d31d20100",133,174
"2021","2021","2021","date",0,0,"650117255","Oxfordshire","E10000025","2022 local authorities: counties",155,134,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1034,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117255d31d20100",134,174
"2021","2021","2021","date",0,0,"650117256","Surrey","E10000030","2022 local authorities: counties",155,135,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",2522,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117256d31d20100",135,174
"2021","2021","2021","date",0,0,"650117257","West Sussex","E10000032","2022 local authorities: counties",155,136,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",779,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117257d31d20100",136,174
"2021","2021","2021","date",0,0,"650117258","Bath and North East Somerset","E06000022","2022 local authorities: counties",155,137,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",178,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117258d31d20100",137,174
"2021","2021","2021","date",0,0,"650117259","Bristol, City of","E06000023","2022 local authorities: counties",155,138,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",836,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117259d31d20100",138,174
"2021","2021","2021","date",0,0,"650117260","Cornwall","E06000052","2022 local authorities: counties",155,139,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",71,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117260d31d20100",139,174
"2021","2021","2021","date",0,0,"650117261","Isles of Scilly","E06000053","2022 local authorities: counties",155,140,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117261d31d20100",140,174
"2021","2021","2021","date",0,0,"650117262","North Somerset","E06000024","2022 local authorities: counties",155,141,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117262d31d20100",141,174
"2021","2021","2021","date",0,0,"650117263","Plymouth","E06000026","2022 local authorities: counties",155,142,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",423,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117263d31d20100",142,174
"2021","2021","2021","date",0,0,"650117264","Bournemouth, Christchurch and Poole","E06000058","2022 local authorities: counties",155,143,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",769,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117264d31d20100",143,174
"2021","2021","2021","date",0,0,"650117265","South Gloucestershire","E06000025","2022 local authorities: counties",155,144,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",292,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117265d31d20100",144,174
"2021","2021","2021","date",0,0,"650117266","Swindon","E06000030","2022 local authorities: counties",155,145,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",217,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117266d31d20100",145,174
"2021","2021","2021","date",0,0,"650117267","Torbay","E06000027","2022 local authorities: counties",155,146,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",81,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117267d31d20100",146,174
"2021","2021","2021","date",0,0,"650117268","Wiltshire","E06000054","2022 local authorities: counties",155,147,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",146,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117268d31d20100",147,174
"2021","2021","2021","date",0,0,"650117269","Devon","E10000008","2022 local authorities: counties",155,148,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",284,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117269d31d20100",148,174
"2021","2021","2021","date",0,0,"650117270","Dorset","E06000059","2022 local authorities: counties",155,149,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",118,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117270d31d20100",149,174
"2021","2021","2021","date",0,0,"650117271","Gloucestershire","E10000013","2022 local authorities: counties",155,150,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",355,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117271d31d20100",150,174
"2021","2021","2021","date",0,0,"650117272","Somerset","E10000027","2022 local authorities: counties",155,151,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",145,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117272d31d20100",151,174
"2021","2021","2021","date",0,0,"650117273","Isle of Anglesey","W06000001","2022 local authorities: counties",155,152,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117273d31d20100",152,174
"2021","2021","2021","date",0,0,"650117274","Gwynedd","W06000002","2022 local authorities: counties",155,153,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117274d31d20100",153,174
"2021","2021","2021","date",0,0,"650117275","Conwy","W06000003","2022 local authorities: counties",155,154,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117275d31d20100",154,174
"2021","2021","2021","date",0,0,"650117276","Denbighshire","W06000004","2022 local authorities: counties",155,155,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117276d31d20100",155,174
"2021","2021","2021","date",0,0,"650117277","Flintshire","W06000005","2022 local authorities: counties",155,156,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117277d31d20100",156,174
"2021","2021","2021","date",0,0,"650117278","Wrexham","W06000006","2022 local authorities: counties",155,157,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117278d31d20100",157,174
"2021","2021","2021","date",0,0,"650117279","Powys","W06000023","2022 local authorities: counties",155,158,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117279d31d20100",158,174
"2021","2021","2021","date",0,0,"650117280","Ceredigion","W06000008","2022 local authorities: counties",155,159,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117280d31d20100",159,174
"2021","2021","2021","date",0,0,"650117281","Pembrokeshire","W06000009","2022 local authorities: counties",155,160,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117281d31d20100",160,174
"2021","2021","2021","date",0,0,"650117282","Carmarthenshire","W06000010","2022 local authorities: counties",155,161,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117282d31d20100",161,174
"2021","2021","2021","date",0,0,"650117283","Swansea","W06000011","2022 local authorities: counties",155,162,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",482,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117283d31d20100",162,174
"2021","2021","2021","date",0,0,"650117284","Neath Port Talbot","W06000012","2022 local authorities: counties",155,163,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117284d31d20100",163,174
"2021","2021","2021","date",0,0,"650117285","Bridgend","W06000013","2022 local authorities: counties",155,164,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117285d31d20100",164,174
"2021","2021","2021","date",0,0,"650117286","Vale of Glamorgan","W06000014","2022 local authorities: counties",155,165,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117286d31d20100",165,174
"2021","2021","2021","date",0,0,"650117287","Cardiff","W06000015","2022 local authorities: counties",155,166,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",1273,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117287d31d20100",166,174
"2021","2021","2021","date",0,0,"650117288","Rhondda Cynon Taff","W06000016","2022 local authorities: counties",155,167,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117288d31d20100",167,174
"2021","2021","2021","date",0,0,"650117289","Merthyr Tydfil","W06000024","2022 local authorities: counties",155,168,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117289d31d20100",168,174
"2021","2021","2021","date",0,0,"650117290","Caerphilly","W06000018","2022 local authorities: counties",155,169,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117290d31d20100",169,174
"2021","2021","2021","date",0,0,"650117291","Blaenau Gwent","W06000019","2022 local authorities: counties",155,170,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117291d31d20100",170,174
"2021","2021","2021","date",0,0,"650117292","Torfaen","W06000020","2022 local authorities: counties",155,171,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",28,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117292d31d20100",171,174
"2021","2021","2021","date",0,0,"650117293","Monmouthshire","W06000021","2022 local authorities: counties",155,172,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117293d31d20100",172,174
"2021","2021","2021","date",0,0,"650117294","Newport","W06000022","2022 local authorities: counties",155,173,"31","Middle East and Asia: Middle East: Iran","_31","Country of birth",1000000,0,"20100","Value",176,"A","Normal Value","F","Free (free for publication)","Nm-2032d1d32336e0d650117294d31d20100",173,174
